#Thorlabs FTS
[SpectrumHeader]
#Date;20191014
#Time;16330207
#GMTTime;14330207
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;100.000000
#TriggerMode;0
#InterferometerSerial;M00411244
#Source;
#AirMeasureOpt;0
#WnrMin;9014.862305
#WnrMax;20072.423828
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS175
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
4.981959229e+02;4.712556023e-03
4.983526611e+02;3.821480786e-03
4.985093994e+02;6.016568281e-03
4.986661682e+02;3.147741081e-03
4.988229370e+02;4.190950654e-03
4.989797058e+02;2.778270748e-03
4.991364746e+02;5.277628079e-03
4.992932739e+02;5.234160926e-03
4.994500732e+02;3.538944758e-03
4.996069031e+02;3.625878831e-03
4.997637329e+02;4.647355061e-03
4.999205627e+02;6.081768777e-03
5.000773926e+02;3.212941578e-03
5.002342529e+02;8.657193393e-04
5.003911133e+02;3.538944758e-03
5.005480042e+02;4.538687412e-03
5.007048645e+02;4.017082509e-03
5.008617859e+02;3.191208001e-03
5.010186768e+02;5.560163874e-03
5.011755981e+02;4.212684464e-03
5.013325195e+02;5.342828576e-03
5.014894409e+02;3.321609227e-03
5.016463928e+02;5.190693773e-03
5.018033447e+02;6.451238878e-03
5.019602966e+02;4.321352113e-03
5.021172791e+02;4.234417807e-03
5.022742615e+02;6.146969274e-03
5.024312439e+02;3.386809956e-03
5.025882568e+02;7.472715341e-03
5.027452698e+02;5.538430531e-03
5.029022827e+02;6.233903579e-03
5.030593262e+02;7.146712393e-03
5.032163696e+02;4.060549662e-03
5.033734131e+02;4.582154565e-03
5.035304565e+02;5.929633975e-03
5.036875305e+02;2.582669025e-03
5.038446045e+02;2.973872703e-03
5.040017090e+02;5.842699669e-03
5.041588135e+02;4.169217311e-03
5.043159180e+02;1.887195627e-03
5.044730225e+02;3.973615356e-03
5.046301575e+02;3.191208001e-03
5.047872925e+02;5.647098180e-03
5.049444580e+02;5.690565333e-03
5.051016235e+02;5.451496225e-03
5.052587891e+02;4.256151617e-03
5.054159546e+02;3.734546481e-03
5.055731506e+02;4.147483967e-03
5.057303467e+02;3.821480786e-03
5.058875427e+02;4.451753572e-03
5.060447693e+02;4.951624665e-03
5.062019958e+02;5.625364371e-03
5.063592224e+02;4.147483967e-03
5.065164795e+02;4.951624665e-03
5.066737366e+02;3.778013634e-03
5.068309937e+02;5.820966326e-03
5.069882813e+02;6.190436427e-03
5.071455688e+02;4.973358475e-03
5.073028564e+02;5.734032020e-03
5.074601746e+02;4.842957016e-03
5.076174927e+02;5.820966326e-03
5.077748108e+02;2.734803827e-03
5.079321289e+02;4.690822214e-03
5.080894775e+02;4.082283005e-03
5.082468262e+02;4.495220259e-03
5.084042053e+02;6.668574177e-03
5.085615845e+02;4.734289367e-03
5.087189636e+02;3.864947706e-03
5.088763428e+02;5.429762416e-03
5.090337524e+02;3.712812904e-03
5.091911621e+02;5.103759468e-03
5.093485718e+02;3.930148203e-03
5.095060120e+02;6.060035434e-03
5.096634521e+02;6.168703083e-03
5.098208923e+02;4.364819266e-03
5.099783630e+02;4.842957016e-03
5.101358337e+02;5.668831524e-03
5.102933044e+02;5.234160926e-03
5.104508057e+02;5.581897218e-03
5.106083069e+02;6.516439840e-03
5.107658081e+02;6.103502586e-03
5.109233398e+02;4.995091818e-03
5.110808716e+02;8.689793758e-03
5.112384033e+02;5.234160926e-03
5.113959351e+02;5.408029072e-03
5.115534973e+02;3.060806775e-03
5.117110596e+02;5.212427117e-03
5.118686523e+02;4.473486915e-03
5.120262451e+02;4.756022710e-03
5.121838379e+02;6.125235930e-03
5.123414307e+02;7.190179545e-03
5.124990234e+02;4.842957016e-03
5.126566772e+02;5.277628079e-03
5.128143311e+02;5.234160926e-03
5.129719238e+02;8.646326140e-03
5.131295776e+02;4.147483967e-03
5.132872314e+02;5.755765829e-03
5.134449463e+02;4.690822214e-03
5.136026001e+02;5.190693773e-03
5.137603149e+02;4.669088870e-03
5.139180298e+02;6.146969274e-03
5.140757446e+02;5.712298676e-03
5.142334595e+02;6.016568281e-03
5.143911743e+02;3.082540352e-03
5.145488892e+02;4.734289367e-03
5.147066650e+02;6.559906527e-03
5.148644409e+02;6.668574177e-03
5.150221558e+02;3.647612408e-03
5.151799316e+02;7.016310934e-03
5.153377686e+02;5.581897218e-03
5.154955444e+02;7.298847195e-03
5.156533813e+02;3.191208001e-03
5.158111572e+02;4.821223672e-03
5.159689941e+02;5.125493277e-03
5.161268311e+02;7.255380042e-03
5.162846680e+02;5.277628079e-03
5.164425049e+02;7.690050639e-03
5.166004028e+02;6.038301624e-03
5.167582397e+02;6.233903579e-03
5.169161377e+02;4.734289367e-03
5.170740356e+02;6.255636923e-03
5.172319336e+02;7.755251136e-03
5.173898315e+02;7.016310934e-03
5.175477905e+02;6.168703083e-03
5.177056885e+02;6.733775139e-03
5.178636475e+02;4.756022710e-03
5.180216064e+02;6.103502586e-03
5.181795654e+02;7.668317296e-03
5.183375244e+02;6.668574177e-03
5.184954834e+02;5.886166822e-03
5.186535034e+02;5.886166822e-03
5.188114624e+02;6.320837885e-03
5.189694824e+02;4.842957016e-03
5.191275024e+02;7.059778087e-03
5.192855225e+02;8.146455511e-03
5.194435425e+02;6.081768777e-03
5.196016235e+02;5.494963378e-03
5.197596436e+02;6.364305038e-03
5.199177246e+02;8.342056535e-03
5.200758057e+02;5.277628079e-03
5.202338867e+02;6.386038382e-03
5.203919678e+02;5.386295728e-03
5.205501099e+02;5.864433479e-03
5.207081909e+02;6.386038382e-03
5.208663330e+02;5.125493277e-03
5.210244141e+02;5.929633975e-03
5.211825562e+02;5.973101128e-03
5.213407593e+02;5.038558971e-03
5.214989014e+02;6.146969274e-03
5.216570435e+02;5.560163874e-03
5.218152466e+02;6.668574177e-03
5.219733887e+02;6.060035434e-03
5.221315918e+02;4.603887908e-03
5.222897949e+02;5.190693773e-03
5.224480591e+02;8.102987893e-03
5.226062622e+02;5.038558971e-03
5.227644653e+02;7.407514844e-03
5.229227295e+02;6.146969274e-03
5.230809937e+02;5.886166822e-03
5.232392578e+02;3.734546481e-03
5.233975220e+02;5.016825162e-03
5.235557861e+02;6.451238878e-03
5.237141113e+02;5.103759468e-03
5.238723755e+02;6.103502586e-03
5.240307007e+02;5.907900631e-03
5.241890259e+02;7.516182493e-03
5.243473511e+02;9.341799654e-03
5.245056763e+02;5.082026124e-03
5.246640015e+02;6.233903579e-03
5.248223877e+02;5.907900631e-03
5.249807739e+02;6.451238878e-03
5.251390991e+02;4.516954068e-03
5.252974854e+02;6.690307986e-03
5.254558716e+02;7.233646233e-03
5.256143188e+02;7.733517792e-03
5.257727051e+02;6.755508482e-03
5.259311523e+02;6.798975635e-03
5.260895386e+02;6.407771725e-03
5.262479858e+02;8.907129057e-03
5.264064331e+02;6.103502586e-03
5.265648804e+02;7.407514844e-03
5.267233887e+02;1.047194377e-02
5.268818359e+02;4.647355061e-03
5.270403442e+02;6.646840833e-03
5.271988525e+02;7.038044743e-03
5.273573608e+02;5.516696721e-03
5.275158691e+02;6.646840833e-03
5.276743774e+02;7.429248188e-03
5.278328857e+02;6.146969274e-03
5.279914551e+02;7.842185907e-03
5.281500244e+02;6.299104076e-03
5.283085938e+02;5.364561919e-03
5.284671631e+02;5.016825162e-03
5.286257324e+02;6.451238878e-03
5.287843018e+02;6.494706031e-03
5.289429321e+02;4.538687412e-03
5.291015015e+02;9.102731012e-03
5.292601318e+02;6.516439840e-03
5.294187622e+02;8.733260445e-03
5.295773926e+02;5.277628079e-03
5.297360229e+02;6.103502586e-03
5.298947144e+02;8.494191803e-03
5.300533447e+02;6.429505534e-03
5.302120361e+02;5.886166822e-03
5.303707275e+02;6.625107490e-03
5.305294189e+02;8.320323192e-03
5.306881104e+02;7.842185907e-03
5.308468018e+02;7.581382990e-03
5.310054932e+02;8.146455511e-03
5.311642456e+02;7.755251136e-03
5.313229980e+02;8.494191803e-03
5.314817505e+02;8.276856504e-03
5.316405029e+02;7.059778087e-03
5.317992554e+02;5.755765829e-03
5.319580078e+02;6.255636923e-03
5.321168213e+02;6.690307986e-03
5.322755737e+02;8.472458459e-03
5.324343872e+02;5.408029072e-03
5.325932007e+02;5.168959964e-03
5.327520142e+02;6.386038382e-03
5.329108887e+02;5.060292315e-03
5.330697021e+02;6.364305038e-03
5.332285767e+02;5.234160926e-03
5.333873901e+02;5.451496225e-03
5.335462646e+02;7.842185907e-03
5.337051392e+02;7.516182493e-03
5.338640137e+02;8.950595744e-03
5.340229492e+02;5.538430531e-03
5.341818237e+02;8.885395713e-03
5.343407593e+02;6.864176132e-03
5.344996338e+02;7.255380042e-03
5.346585693e+02;7.233646233e-03
5.348175049e+02;6.972843781e-03
5.349765015e+02;7.364047691e-03
5.351354370e+02;6.190436427e-03
5.352944336e+02;5.647098180e-03
5.354533691e+02;6.233903579e-03
5.356123657e+02;7.581382990e-03
5.357713623e+02;8.581126109e-03
5.359303589e+02;5.494963378e-03
5.360893555e+02;5.190693773e-03
5.362484131e+02;6.668574177e-03
5.364074097e+02;7.038044743e-03
5.365664673e+02;5.907900631e-03
5.367255249e+02;7.972586900e-03
5.368845825e+02;7.494448684e-03
5.370436401e+02;7.559649646e-03
5.372026978e+02;4.908157513e-03
5.373618164e+02;5.364561919e-03
5.375208740e+02;8.124721237e-03
5.376799927e+02;7.124978583e-03
5.378391113e+02;4.951624665e-03
5.379982300e+02;7.494448684e-03
5.381573486e+02;7.972586900e-03
5.383165283e+02;5.516696721e-03
5.384756470e+02;6.581640337e-03
5.386348267e+02;8.863661438e-03
5.387940063e+02;8.624592796e-03
5.389531860e+02;7.450981997e-03
5.391123657e+02;6.581640337e-03
5.392715454e+02;5.451496225e-03
5.394307251e+02;6.472972687e-03
5.395899658e+02;7.385781035e-03
5.397492065e+02;5.734032020e-03
5.399083862e+02;5.625364371e-03
5.400676270e+02;8.016053587e-03
5.402269287e+02;8.820194751e-03
5.403861694e+02;8.450724185e-03
5.405454102e+02;6.885909941e-03
5.407047119e+02;7.342314348e-03
5.408640137e+02;7.733517792e-03
5.410232544e+02;7.711784448e-03
5.411825562e+02;5.820966326e-03
5.413419189e+02;7.950853556e-03
5.415012207e+02;7.668317296e-03
5.416605225e+02;6.907643285e-03
5.418198853e+02;7.190179545e-03
5.419792480e+02;6.299104076e-03
5.421386108e+02;8.450724185e-03
5.422979736e+02;8.798461407e-03
5.424573364e+02;9.493934922e-03
5.426166992e+02;7.429248188e-03
5.427761230e+02;8.950595744e-03
5.429355469e+02;6.299104076e-03
5.430949097e+02;6.494706031e-03
5.432543335e+02;5.864433479e-03
5.434137573e+02;7.733517792e-03
5.435732422e+02;6.125235930e-03
5.437326660e+02;7.320580538e-03
5.438920898e+02;5.842699669e-03
5.440515747e+02;6.320837885e-03
5.442110596e+02;8.689793758e-03
5.443705444e+02;8.189922199e-03
5.445300293e+02;6.625107490e-03
5.446895142e+02;6.929377094e-03
5.448490601e+02;7.798718289e-03
5.450085449e+02;8.472458459e-03
5.451680908e+02;7.842185907e-03
5.453276367e+02;7.472715341e-03
5.454871826e+02;6.690307986e-03
5.456467285e+02;9.450467303e-03
5.458062744e+02;8.885395713e-03
5.459658813e+02;8.102987893e-03
5.461254272e+02;6.516439840e-03
5.462850342e+02;6.320837885e-03
5.464446411e+02;7.168445736e-03
5.466042480e+02;7.755251136e-03
5.467638550e+02;7.429248188e-03
5.469235229e+02;6.994577590e-03
5.470831299e+02;8.059521206e-03
5.472427979e+02;6.777242292e-03
5.474024048e+02;7.103245240e-03
5.475620728e+02;9.233132005e-03
5.477217407e+02;7.581382990e-03
5.478814087e+02;8.668060414e-03
5.480411377e+02;9.146197699e-03
5.482008057e+02;8.407257497e-03
5.483605347e+02;7.146712393e-03
5.485202637e+02;8.276856504e-03
5.486799927e+02;8.841928095e-03
5.488397217e+02;7.581382990e-03
5.489994507e+02;6.342571229e-03
5.491591797e+02;1.090661436e-02
5.493189697e+02;7.624850143e-03
5.494786987e+02;8.168188855e-03
5.496384888e+02;7.603116799e-03
5.497982788e+02;7.820451632e-03
5.499580688e+02;6.733775139e-03
5.501178589e+02;8.298589848e-03
5.502777100e+02;8.016053587e-03
5.504375000e+02;8.907129057e-03
5.505973511e+02;6.820708979e-03
5.507572021e+02;7.994320244e-03
5.509170532e+02;7.450981997e-03
5.510769043e+02;9.972072206e-03
5.512367554e+02;7.255380042e-03
5.513966675e+02;8.668060414e-03
5.515565186e+02;9.211398661e-03
5.517164307e+02;8.950595744e-03
5.518763428e+02;8.081254549e-03
5.520362549e+02;1.062407903e-02
5.521961670e+02;5.886166822e-03
5.523560791e+02;7.385781035e-03
5.525159912e+02;9.254865348e-03
5.526759644e+02;7.450981997e-03
5.528358765e+02;7.081511430e-03
5.529958496e+02;8.472458459e-03
5.531558228e+02;7.298847195e-03
5.533157959e+02;6.559906527e-03
5.534758301e+02;7.711784448e-03
5.536358032e+02;1.394931041e-02
5.537958374e+02;6.885909941e-03
5.539558105e+02;7.059778087e-03
5.541158447e+02;7.885652594e-03
5.542758789e+02;8.211655542e-03
5.544359131e+02;9.972072206e-03
5.545960083e+02;8.276856504e-03
5.547560425e+02;7.450981997e-03
5.549161377e+02;1.040674280e-02
5.550761719e+02;7.755251136e-03
5.552362671e+02;6.603373680e-03
5.553963623e+02;7.646583486e-03
5.555564575e+02;8.081254549e-03
5.557165527e+02;8.559392765e-03
5.558767090e+02;9.102731012e-03
5.560368042e+02;7.842185907e-03
5.561969604e+02;9.037530050e-03
5.563571167e+02;6.625107490e-03
5.565172729e+02;6.972843781e-03
5.566774292e+02;8.320323192e-03
5.568375854e+02;7.581382990e-03
5.569978027e+02;6.951110438e-03
5.571579590e+02;1.142821927e-02
5.573181763e+02;6.972843781e-03
5.574783936e+02;1.008073986e-02
5.576386108e+02;8.407257497e-03
5.577988281e+02;7.342314348e-03
5.579590454e+02;7.385781035e-03
5.581193237e+02;8.733260445e-03
5.582795410e+02;8.037786931e-03
5.584398193e+02;6.538173184e-03
5.586000977e+02;8.255123161e-03
5.587603760e+02;9.646069258e-03
5.589206543e+02;6.060035434e-03
5.590809326e+02;8.841928095e-03
5.592412109e+02;7.972586900e-03
5.594015503e+02;8.146455511e-03
5.595618896e+02;1.134128496e-02
5.597222290e+02;7.972586900e-03
5.598825684e+02;8.450724185e-03
5.600429077e+02;7.820451632e-03
5.602032471e+02;7.798718289e-03
5.603635864e+02;9.537401609e-03
5.605239868e+02;8.472458459e-03
5.606843872e+02;8.537658490e-03
5.608447266e+02;8.602859452e-03
5.610051270e+02;9.667802602e-03
5.611655273e+02;9.341799654e-03
5.613259888e+02;9.363532998e-03
5.614863892e+02;7.646583486e-03
5.616468506e+02;7.776984945e-03
5.618072510e+02;9.298332967e-03
5.619677124e+02;8.559392765e-03
5.621281738e+02;8.146455511e-03
5.622886353e+02;6.472972687e-03
5.624490967e+02;6.929377094e-03
5.626096191e+02;7.820451632e-03
5.627700806e+02;7.842185907e-03
5.629306030e+02;5.886166822e-03
5.630911255e+02;8.733260445e-03
5.632516479e+02;9.320066310e-03
5.634121704e+02;1.014594082e-02
5.635726929e+02;9.972072206e-03
5.637332153e+02;1.016767416e-02
5.638937988e+02;9.885137901e-03
5.640543213e+02;8.342056535e-03
5.642149048e+02;8.711527102e-03
5.643754883e+02;9.993805550e-03
5.645360718e+02;9.993805550e-03
5.646966553e+02;9.233132005e-03
5.648572998e+02;8.754993789e-03
5.650178833e+02;8.928862400e-03
5.651785278e+02;9.972072206e-03
5.653391724e+02;8.537658490e-03
5.654997559e+02;1.064581238e-02
5.656604004e+02;7.059778087e-03
5.658211060e+02;9.493934922e-03
5.659817505e+02;8.016053587e-03
5.661423950e+02;1.066754572e-02
5.663031006e+02;7.885652594e-03
5.664638062e+02;1.012420747e-02
5.666245117e+02;9.667802602e-03
5.667852173e+02;9.233132005e-03
5.669459229e+02;8.081254549e-03
5.671066284e+02;9.472200647e-03
5.672673950e+02;8.515925147e-03
5.674281006e+02;1.166728884e-02
5.675888672e+02;8.711527102e-03
5.677496338e+02;9.841671214e-03
5.679104004e+02;9.646069258e-03
5.680711670e+02;9.472200647e-03
5.682319336e+02;9.254865348e-03
5.683927002e+02;9.298332967e-03
5.685535278e+02;1.047194377e-02
5.687143555e+02;8.189922199e-03
5.688751831e+02;9.167931043e-03
5.690360107e+02;1.051541045e-02
5.691968384e+02;9.167931043e-03
5.693576660e+02;9.015796706e-03
5.695184937e+02;1.038500946e-02
